USER_ID,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
1409,1,1,0,1,0,0,1,0,0,1,5,10,31,348,54,76,1,7,2
1410,0,0,0,1,0,0,1,0,0,1,1,12,3,307,40,71,0,0,2
1411,0,0,0,1,0,0,0,1,0,1,0,12,0,286,7,77,0,0,3
1412,0,0,0,1,0,0,0,0,0,1,3,8,0,305,7,78,1,4,3
1413,0,0,0,1,1,1,1,0,1,1,6,8,3,489,160,73,1,11,3
1414,1,0,0,1,0,0,1,0,0,1,0,12,0,570,3,80,1,69,3
1415,1,0,0,1,1,0,0,1,0,1,10,13,0,553,2,79,1,18,3
1416,1,0,0,0,1,1,1,1,0,1,3,10,2,309,47,71,1,15,3
1417,1,0,0,1,1,0,1,0,0,1,2,7,0,388,2,71,0,0,3
1418,1,0,0,1,1,1,0,0,1,1,2,7,10,361,84,70,1,9,3
1419,0,0,0,1,1,1,1,0,0,1,1,12,1,386,39,72,0,0,3
1420,1,0,0,0,0,0,1,0,0,1,8,8,0,425,3,80,0,0,3
1421,1,0,0,1,1,1,1,1,0,1,0,12,0,339,14,79,0,0,3
1422,1,0,0,1,1,0,0,0,0,1,4,15,0,474,2,70,0,0,1
1423,0,0,0,0,0,0,1,0,0,1,0,12,2,335,13,76,0,0,2
1424,1,0,0,1,0,0,0,0,0,1,0,9,0,257,6,76,1,7,2
1425,0,0,0,1,1,0,1,0,0,1,0,12,0,302,14,73,0,0,1
1426,1,0,0,1,0,0,1,0,0,1,5,12,0,572,6,76,0,0,3
1427,1,0,0,1,0,0,0,0,0,1,1,12,0,563,2,75,0,0,3
1428,1,0,0,0,0,1,1,1,0,1,1,9,1,216,13,80,0,0,3
1429,1,0,0,1,0,0,0,0,0,1,0,8,0,228,3,78,0,0,3
1430,0,0,0,0,1,1,0,1,0,1,9,9,27,375,96,76,1,19,3
1431,1,0,0,1,0,0,0,0,0,1,34,10,0,652,0,72,1,8,3
1432,0,1,0,1,1,0,0,0,0,1,6,8,0,502,10,73,1,3,2
1433,0,0,0,0,0,0,1,0,0,1,6,9,1,338,9,70,0,0,3
1434,0,0,0,1,0,0,0,0,0,1,0,9,0,213,9,77,1,27,3
1435,0,0,0,1,1,1,1,1,0,1,6,10,1,454,42,76,1,25,2
1436,1,0,0,1,0,0,0,0,0,1,0,12,0,269,10,79,0,0,1
1437,0,0,0,0,0,0,0,0,0,1,0,7,0,203,7,79,1,25,3
1438,1,1,1,0,0,0,0,0,0,1,2,9,1,301,4,77,1,59,2
1439,0,0,0,1,0,0,0,0,0,1,0,11,0,249,2,72,0,0,3
1440,0,0,0,1,1,0,1,1,0,1,0,12,0,344,14,76,0,0,2
1441,0,0,0,1,0,0,0,0,0,1,2,10,0,299,2,79,0,0,3
1442,0,0,0,1,1,0,1,0,0,1,2,11,6,365,140,74,0,0,3
1443,0,0,0,0,0,0,0,1,0,1,0,9,4,250,18,79,0,0,1
1444,0,0,0,1,1,0,1,0,0,1,-9,7,7,427,173,72,1,35,3
1445,0,0,0,0,1,0,1,0,0,1,1,9,1,639,6,70,0,0,3
1446,0,0,0,1,0,0,1,0,0,1,0,12,0,361,2,81,0,0,3
1447,0,0,0,1,1,1,1,0,0,1,1,12,3,340,66,79,0,0,3
1448,0,0,0,1,0,0,0,0,0,1,0,9,0,242,9,80,1,62,3
1449,1,0,0,1,0,0,1,0,0,1,3,9,1,223,38,72,1,4,2
1450,1,0,1,1,0,1,0,1,0,1,0,7,1,267,15,74,0,0,2
1451,0,0,0,1,0,0,1,0,0,1,-9,12,1,266,42,76,1,2,3
1452,1,0,0,0,0,0,1,0,0,1,0,12,0,284,6,71,0,0,3
1453,1,0,0,1,0,0,0,0,0,0,-9,12,0,244,3,74,0,0,3
1454,0,0,1,1,0,0,1,0,0,1,-9,10,0,380,14,78,0,0,3
1455,1,0,0,1,0,1,0,0,1,0,1,7,2,253,37,76,0,0,1
1456,0,0,0,1,1,0,1,0,0,1,0,11,1,242,15,76,0,0,2
1457,1,0,0,1,1,1,1,0,1,1,0,10,0,558,26,75,1,24,3
1458,0,0,0,0,0,1,0,1,0,1,2,11,5,258,31,76,0,0,2
1459,0,0,0,0,0,0,0,0,0,1,0,9,3,244,15,71,1,12,1
1460,0,0,0,0,0,0,0,0,0,1,1,10,0,432,5,81,1,31,3
1461,0,0,0,1,0,0,0,0,0,1,2,12,0,271,4,73,1,21,2
1462,1,0,0,1,0,0,0,0,0,1,1,9,5,241,4,71,1,35,2
1463,1,0,0,1,0,0,0,0,0,1,0,10,0,254,1,77,0,0,3
1464,0,0,0,1,1,0,1,0,0,1,1,11,0,470,9,71,1,32,1
1465,0,0,0,0,0,0,0,0,0,1,0,8,1,231,17,73,1,17,3
1466,1,0,0,1,0,0,0,0,0,1,0,8,2,229,18,72,0,0,3
1467,1,0,0,1,1,0,0,0,0,1,7,5,0,616,1,70,0,0,3
1468,0,0,0,0,1,1,1,1,0,0,1,9,4,284,48,81,0,0,3
1469,1,0,0,0,0,0,1,0,0,1,0,12,0,230,5,76,0,0,3
1470,0,0,0,0,0,0,0,0,0,1,1,10,1,280,6,73,0,0,2
1471,0,0,0,0,0,0,0,0,0,1,0,11,0,414,4,71,0,0,3
1472,1,0,0,0,0,0,1,0,0,1,0,6,0,533,9,76,1,3,3
1473,0,0,0,0,0,0,0,0,0,1,0,9,0,480,4,76,0,0,3
1474,1,0,0,1,0,0,0,0,0,1,0,14,0,249,4,75,0,0,2
1475,1,0,0,1,1,0,1,0,0,1,0,9,2,306,21,73,0,0,1
1476,1,0,0,1,1,0,1,0,0,1,-9,7,3,358,24,75,0,0,3
1477,0,0,0,1,0,1,0,1,0,1,1,8,0,199,25,81,1,19,3
1478,1,0,0,0,0,1,1,0,1,1,1,10,0,454,37,80,0,0,2
1479,0,0,0,1,0,0,0,0,0,1,0,8,0,213,6,73,0,0,3
1480,1,0,0,1,0,0,0,0,0,1,2,14,0,507,6,72,1,58,2
1481,1,0,0,1,0,0,0,0,0,1,0,9,0,213,17,70,1,3,1
1482,1,0,0,0,0,0,0,0,0,1,1,7,0,648,4,73,1,2,3
1483,1,0,0,1,0,0,0,1,0,1,7,12,0,411,22,76,1,8,3
1484,0,0,0,0,0,0,0,0,0,1,0,7,0,197,6,81,0,0,3
1485,1,0,0,1,1,0,1,0,0,1,0,11,0,442,2,73,0,0,3
1486,1,0,1,1,0,1,1,1,0,1,1,10,4,309,48,70,1,15,2
1487,0,0,0,0,0,0,1,0,0,1,-9,11,6,314,35,81,1,11,3
1488,1,0,1,1,0,0,0,0,0,1,0,9,0,259,9,70,0,0,2
1489,1,1,0,0,0,0,0,0,0,1,2,12,2,299,11,71,0,0,1
1490,1,1,0,0,0,1,1,0,1,1,0,8,5,462,170,76,0,0,2
1491,1,0,0,0,0,0,0,1,0,1,1,8,0,371,26,78,1,19,3
1492,0,0,1,0,1,0,0,0,0,1,17,12,0,773,9,77,0,0,2
1493,1,1,0,0,0,0,0,0,0,1,3,2,0,734,7,70,0,0,1
1494,1,0,0,1,0,1,1,1,0,1,0,8,0,365,6,74,0,0,2
1495,1,0,0,0,0,0,1,0,0,1,1,12,1,253,7,72,0,0,3
1496,1,0,0,0,0,0,0,0,0,1,2,15,0,356,3,79,1,58,3
1497,1,0,0,1,1,0,0,0,0,1,2,6,0,491,5,81,0,0,3
1498,1,0,0,1,0,1,1,1,0,1,0,12,3,269,28,79,0,0,2
1499,1,0,0,0,0,0,0,0,0,1,4,14,0,308,2,76,0,0,3
1500,1,0,0,1,0,0,1,0,0,1,0,8,3,284,35,74,0,0,1
1501,1,0,0,1,1,0,0,0,0,1,2,8,0,665,2,75,0,0,3
1502,1,0,0,1,1,0,1,0,0,1,0,10,1,339,11,77,0,0,3
1503,1,0,1,1,0,1,1,0,1,1,3,8,0,733,36,79,0,0,2
1504,1,1,1,0,0,1,1,1,0,1,0,10,1,339,37,78,1,7,2
1505,0,0,0,0,0,0,1,0,0,1,5,10,0,487,13,77,0,0,1
1506,0,0,0,1,1,0,1,0,0,1,4,10,1,399,26,72,1,23,2
1507,0,0,0,0,0,0,0,0,0,1,0,9,0,226,2,70,1,16,2
1508,1,0,0,1,0,1,1,0,0,1,0,12,0,303,14,73,0,0,1
1509,1,0,0,1,1,0,1,1,0,1,0,11,0,281,4,73,1,30,2
1510,0,1,0,1,0,0,0,0,0,1,2,11,0,384,4,70,0,0,2
1511,0,0,0,0,0,0,0,0,0,1,7,11,0,326,5,79,1,20,3
1512,0,0,0,1,1,0,1,0,0,1,4,0,2,621,130,77,0,0,3
1513,0,0,0,1,1,0,0,0,0,1,0,5,0,711,2,78,0,0,3
1514,1,0,0,1,0,0,0,0,0,1,0,12,0,263,2,79,0,0,3
1515,0,0,0,1,0,0,0,0,0,1,0,10,1,224,8,73,0,0,1
1516,1,0,1,0,0,0,1,0,0,1,0,13,2,276,14,79,0,0,2
1517,1,0,0,1,1,0,1,0,0,1,-9,9,6,279,23,76,1,33,3
1518,0,1,0,1,0,0,0,0,0,1,1,11,1,239,7,72,1,47,2
1519,0,0,0,1,0,1,1,1,0,1,2,5,0,382,20,73,0,0,1
1520,0,0,0,0,0,1,1,0,1,1,0,12,5,267,33,77,0,0,2
1521,0,1,0,1,0,0,1,0,0,1,0,10,0,474,4,73,1,46,2
1522,0,0,0,1,0,1,1,1,0,1,0,11,1,268,31,70,0,0,1
1523,1,1,1,1,0,0,0,0,0,1,0,10,0,249,7,70,0,0,2
1524,1,1,0,1,1,0,1,0,0,1,0,8,0,428,4,72,0,0,2
1525,0,0,0,1,0,1,1,1,0,1,5,11,1,448,34,74,1,9,3
1526,1,0,0,1,0,0,0,0,0,1,0,12,0,278,7,76,0,0,3
1527,0,0,0,1,1,1,1,0,1,1,4,2,10,629,92,79,1,25,3
1528,1,1,1,0,0,0,0,0,0,1,-9,11,0,219,2,73,0,0,3
1529,0,0,0,1,0,1,0,1,0,1,0,8,2,237,26,70,0,0,3
1530,0,0,0,0,1,0,0,0,0,1,-9,11,0,393,1,71,0,0,3
1531,0,0,0,1,1,1,0,0,1,1,1,1,2,412,57,71,0,0,3
1532,1,0,0,0,0,0,0,0,0,1,0,9,2,214,6,72,0,0,1
1533,1,0,1,1,0,0,0,0,0,1,0,10,1,268,11,70,1,27,2
1534,0,0,0,1,0,1,0,1,0,1,2,3,1,398,31,78,1,70,2
1535,0,1,0,0,0,0,0,0,0,1,0,11,0,561,7,71,1,69,1
1536,1,0,0,1,0,1,0,1,0,1,0,11,0,214,6,72,0,0,2
1537,1,0,0,1,1,0,1,0,0,1,2,7,1,396,17,72,1,3,2
1538,1,1,0,0,1,0,0,0,0,1,3,6,0,461,4,72,0,0,1
1539,1,1,1,0,0,0,0,0,0,1,0,9,0,218,5,73,1,27,2
1540,1,0,0,0,0,1,0,0,0,1,2,9,12,241,41,76,0,0,3
1541,1,0,0,1,0,0,1,0,0,1,9,9,0,384,5,80,1,5,2
1542,1,0,0,1,1,0,1,0,0,1,0,10,0,264,54,72,1,46,3
1543,1,0,0,0,0,0,0,0,0,1,0,7,0,383,3,80,1,5,3
1544,0,0,0,1,0,1,1,0,1,1,4,9,0,769,31,75,0,0,1
1545,0,0,0,1,0,0,1,0,0,1,0,12,0,365,12,78,1,74,2
1546,0,0,1,0,0,1,1,1,0,1,0,12,2,268,34,71,1,48,2
1547,0,0,0,0,1,0,1,0,0,1,0,9,1,402,7,71,1,45,3
1548,1,0,1,0,0,1,0,1,0,1,0,12,0,549,11,75,0,0,1
1549,1,0,0,1,0,0,1,0,0,1,0,10,1,277,2,71,0,0,3
1550,1,0,0,0,1,0,1,0,0,1,0,8,0,502,3,79,0,0,3
1551,0,0,0,1,0,0,0,0,0,1,1,11,0,281,13,80,1,6,2
1552,1,0,0,1,0,0,0,0,0,1,0,9,0,212,11,72,1,3,3
1553,1,0,0,1,0,0,0,0,0,0,0,8,0,216,10,76,0,0,3
1554,1,0,0,1,0,1,1,0,0,1,0,12,1,547,7,76,0,0,3
1555,1,0,0,1,1,0,0,0,0,1,0,8,1,641,31,78,0,0,2
1556,0,0,0,0,0,0,0,0,0,1,0,14,1,257,5,79,0,0,1
1557,0,0,0,1,1,1,0,0,1,1,1,0,0,718,21,75,0,0,3
1558,1,0,0,1,0,1,1,0,0,0,4,11,0,506,18,71,0,0,2
1559,1,0,0,1,1,1,0,1,0,1,0,12,3,296,32,76,0,0,2
1560,0,0,0,1,1,1,1,1,0,1,1,12,0,452,21,80,0,0,1
1561,1,0,0,1,0,1,0,1,0,1,1,9,1,243,32,77,0,0,3
1562,1,0,0,0,0,0,0,0,0,0,0,9,0,254,3,73,0,0,3
1563,0,0,0,0,1,0,0,0,0,1,3,14,0,367,47,80,0,0,3
1564,1,0,0,0,0,0,1,0,0,1,0,4,0,506,2,76,0,0,3
1565,0,1,0,0,0,0,0,0,0,1,2,10,1,272,6,81,1,39,2
1566,0,0,0,0,0,0,0,0,0,1,0,11,0,248,3,79,1,8,3
1567,0,1,1,1,0,1,0,0,1,1,3,12,3,245,61,73,1,11,2
1568,1,0,0,1,0,0,0,0,0,1,0,11,0,292,6,72,0,0,1
1569,1,0,0,0,1,1,0,1,0,1,2,0,5,292,65,80,0,0,3
1570,0,0,1,1,0,0,0,0,0,1,0,9,0,292,12,74,0,0,2
1571,1,0,0,0,0,0,0,0,0,1,0,10,2,224,4,78,0,0,2
1572,0,0,1,1,0,1,1,1,0,1,0,12,0,341,20,80,0,0,1
1573,1,0,0,0,1,0,0,0,0,1,1,7,0,332,4,76,1,8,3
1574,1,0,0,0,0,0,0,0,0,1,0,9,0,285,3,76,0,0,3
1575,1,0,0,1,0,0,1,0,0,1,0,14,0,274,19,74,0,0,2
1576,0,0,0,1,0,1,1,0,0,1,1,10,9,219,83,77,1,10,3
1577,1,0,0,1,0,0,1,0,0,1,1,11,0,370,11,72,0,0,3
1578,0,0,0,1,1,0,0,0,0,1,2,12,0,394,5,74,0,0,2
1579,0,1,0,1,0,0,1,0,0,1,3,3,0,663,19,72,1,6,1
1580,1,0,0,1,1,0,0,0,0,0,1,11,0,245,20,72,0,0,2
1581,0,0,0,0,0,1,0,1,0,1,0,11,17,233,24,76,1,56,3
1582,0,0,0,1,0,0,0,0,0,1,2,10,0,304,0,81,1,9,3
1583,0,0,0,1,0,0,0,0,0,1,0,8,0,244,10,77,1,34,2
1584,0,0,0,1,0,0,1,0,0,1,4,11,1,494,29,70,0,0,3
1585,1,1,1,1,0,0,0,0,0,1,0,8,0,245,10,70,0,0,1
1586,0,0,0,1,0,0,0,0,0,1,0,8,3,247,15,73,0,0,2
1587,0,0,1,1,0,0,0,0,0,1,0,11,0,624,5,80,0,0,2
1588,0,0,0,0,1,0,0,0,0,1,0,12,3,313,19,79,1,25,3
1589,0,0,1,0,0,0,0,0,0,1,2,12,1,335,10,81,1,5,1
1590,0,0,0,1,1,0,0,0,0,1,3,10,0,296,3,70,1,24,3
1591,1,0,0,0,0,0,0,0,0,1,0,9,0,219,2,76,1,13,3
1592,0,1,0,1,0,1,1,1,0,1,4,10,1,314,136,79,1,19,2
1593,1,0,0,1,1,0,0,0,0,1,0,14,1,332,4,77,0,0,3
1594,1,0,1,0,0,0,1,0,0,1,0,12,3,248,7,76,0,0,2
1595,1,0,1,1,0,0,0,1,0,0,0,7,0,253,8,81,1,18,1
1596,1,0,0,1,0,0,0,0,0,1,0,12,0,230,8,72,0,0,2
1597,1,0,0,1,0,0,0,0,0,0,1,10,0,537,4,75,1,57,2
1598,1,1,0,1,1,0,1,0,0,1,0,12,0,323,17,75,1,25,1
1599,1,1,0,1,1,0,0,0,0,1,0,4,0,624,5,72,0,0,2
1600,1,0,0,1,0,0,0,1,0,1,3,9,2,377,13,80,0,0,3
1601,1,0,0,0,0,0,0,0,0,1,-9,12,0,312,2,81,0,0,3
1602,1,0,0,1,0,0,1,0,0,1,2,8,0,476,2,70,1,55,3
1603,1,0,0,0,0,0,0,0,0,1,0,12,1,250,6,76,0,0,2
1604,0,0,0,1,0,0,0,0,0,1,0,10,1,216,8,76,0,0,3
1605,0,0,0,0,0,0,1,0,0,1,1,11,0,234,13,70,0,0,3
1606,1,0,0,1,1,1,1,1,0,1,7,11,2,346,32,79,0,0,3
1607,1,0,0,1,0,0,0,0,0,1,0,10,0,219,8,79,0,0,3
1608,0,0,0,1,0,0,0,0,0,1,0,11,0,377,2,71,1,49,3
1609,1,0,0,1,0,0,0,0,0,1,0,3,0,855,35,72,0,0,3
1610,1,0,0,1,0,0,1,0,0,1,3,3,0,499,4,72,0,75,1
1611,1,0,1,0,1,0,0,0,0,0,0,11,0,283,5,74,0,0,2
1612,0,0,0,1,0,1,0,1,0,1,0,9,1,216,21,75,0,0,3
1613,1,0,0,1,1,0,0,0,0,0,0,9,0,229,3,74,0,0,2
1614,1,1,0,0,0,0,1,0,0,1,4,9,1,601,7,70,1,32,1
1615,1,0,0,1,0,0,0,0,0,1,0,8,0,248,3,81,0,0,2
1616,1,0,0,1,1,1,1,1,0,1,2,9,0,284,31,74,0,0,3
1617,1,0,0,1,1,0,1,0,0,1,0,9,0,402,5,73,0,0,3
1618,0,1,0,1,0,0,1,0,0,1,0,10,0,342,3,79,0,0,2
1619,0,0,0,1,0,0,0,0,0,1,0,12,0,251,0,74,1,14,3
1620,0,0,0,0,0,0,0,0,0,0,6,10,1,356,8,73,1,12,1
1621,0,0,0,0,0,0,0,0,0,1,-9,11,5,234,9,72,0,0,3
1622,0,1,0,1,0,0,0,0,0,1,0,11,0,246,18,73,1,8,2
1623,1,0,0,1,1,0,0,0,0,1,0,10,0,269,2,78,1,31,3
1624,1,0,1,1,1,0,0,0,0,1,0,9,0,266,3,72,0,0,2
1625,0,0,0,0,1,0,0,0,0,1,0,9,4,322,57,73,0,0,3
1626,1,1,0,1,1,0,0,0,0,1,1,8,0,370,3,76,0,0,1
1627,1,0,1,1,1,1,1,1,0,1,2,11,0,344,6,80,1,67,2
1628,1,0,1,0,0,0,0,1,0,1,0,11,8,234,13,73,0,0,2
1629,0,0,0,1,1,1,1,1,0,1,5,12,1,366,42,79,0,0,1
1630,0,0,0,1,1,0,0,0,0,1,1,9,0,299,41,70,1,35,2
1631,0,0,0,1,1,0,0,0,0,1,0,12,0,336,10,80,0,0,2
1632,0,0,0,1,1,0,1,0,0,1,0,11,0,309,26,77,0,0,3
1633,0,0,0,1,0,0,0,0,0,1,0,11,0,232,6,71,0,0,1
1634,0,0,0,0,0,0,1,0,0,1,1,6,1,319,20,73,1,39,2
1635,1,0,0,1,1,0,0,1,0,1,1,12,0,244,8,76,1,43,2
1636,0,0,0,0,1,0,0,0,0,1,1,7,0,314,5,72,1,3,3
1637,1,0,0,0,0,0,1,0,0,1,3,10,0,695,3,81,0,0,3
1638,0,0,0,0,0,0,0,0,0,1,0,10,0,286,5,77,1,25,1
1639,0,0,0,1,1,0,0,0,0,1,0,12,0,329,0,81,0,0,3
1640,0,1,1,1,1,1,1,1,0,1,1,12,3,337,45,70,0,0,2
1641,1,0,0,1,0,0,0,0,0,1,0,10,0,235,4,73,1,45,3
1642,1,0,0,1,0,0,0,0,0,1,11,10,0,630,0,76,1,8,3
1643,1,0,0,0,1,1,0,1,0,1,0,7,3,317,52,80,0,0,3
1644,0,0,0,1,0,0,0,0,0,1,0,9,0,234,1,78,0,0,3
1645,1,0,0,1,0,0,0,0,0,1,3,7,0,496,5,74,0,0,2
1646,0,0,0,1,0,0,1,0,0,1,0,8,0,322,7,81,0,0,1
1647,0,0,0,0,1,1,0,1,0,1,0,9,11,274,50,74,0,0,3
1648,1,0,0,1,0,0,0,0,0,1,0,11,0,272,2,73,0,0,3
1649,1,1,0,1,1,1,0,1,0,1,2,12,4,244,56,77,1,13,2
1650,1,0,0,1,0,0,0,0,0,1,0,12,0,298,11,74,0,0,2
1651,0,1,0,1,1,0,0,1,0,1,1,11,0,546,5,73,0,0,1
1652,0,0,0,0,0,1,0,0,1,1,0,10,0,216,16,81,0,0,3
1653,1,0,0,1,0,0,0,0,0,1,0,12,0,337,0,72,1,11,3
1654,1,0,0,1,0,0,0,0,0,1,0,12,0,317,2,72,0,0,3
1655,0,0,0,0,0,1,1,1,0,1,0,8,2,240,53,70,1,10,3
1656,0,1,1,0,1,1,0,1,0,1,0,12,7,411,44,79,0,0,2
1657,0,0,0,0,0,0,0,0,0,1,5,5,2,454,8,76,1,3,3
1658,1,0,0,1,0,0,1,0,0,1,0,2,0,289,13,71,1,61,2
1659,0,0,0,1,0,0,0,0,0,1,0,11,0,246,8,81,0,0,1
1660,1,0,0,1,1,1,1,1,0,1,0,12,0,242,12,74,0,0,3
1661,1,1,0,1,0,0,1,0,0,1,0,14,0,451,4,74,0,0,2
1662,1,0,0,1,0,0,1,0,0,1,0,13,0,466,7,73,0,0,3
1663,1,0,0,0,1,0,1,0,0,0,0,12,0,299,24,76,0,0,2
1664,0,0,0,1,0,0,1,0,0,1,0,9,0,361,2,79,0,0,3
1665,1,0,0,0,0,0,0,0,0,1,1,9,2,247,9,76,0,0,1
1666,0,0,0,1,1,0,1,0,0,0,0,11,0,248,15,73,0,0,2
1667,1,1,0,1,1,0,1,0,0,1,3,12,0,531,4,76,0,0,2
1668,1,0,0,1,0,0,0,0,0,1,0,9,0,220,4,76,0,0,1
1669,0,0,0,1,0,0,0,0,0,1,0,8,1,218,12,75,1,10,3
1670,1,0,1,0,1,0,0,0,0,1,3,8,0,444,13,73,1,48,2
1671,1,1,0,0,1,0,0,0,0,1,9,2,0,566,7,70,1,10,2
1672,1,1,0,1,1,0,0,0,0,1,6,7,0,509,4,70,1,44,1
1673,1,0,0,0,0,0,1,0,0,1,1,8,2,290,8,72,1,28,2
1674,1,0,0,1,0,0,0,1,0,1,1,12,3,212,19,71,1,14,3
1675,1,0,1,1,0,0,1,0,0,1,1,9,0,278,9,75,1,70,2
1676,0,0,0,1,1,0,0,0,0,1,8,12,0,704,4,70,0,0,3
1677,0,0,0,1,0,0,0,0,0,1,1,12,0,466,1,80,0,0,3
1678,0,0,0,1,1,0,0,0,0,1,0,12,0,334,6,81,1,11,1
1679,1,0,0,1,0,0,1,0,0,1,3,8,0,451,38,73,0,0,2
1680,0,1,1,1,0,1,0,1,0,1,2,12,13,349,111,79,1,24,2
1681,1,0,0,0,1,1,0,1,0,1,8,10,2,449,62,71,1,58,3
1682,1,1,1,0,0,1,0,1,0,1,-9,9,4,251,17,76,1,15,3
1683,1,0,0,1,0,1,0,1,0,1,-9,6,4,248,29,75,1,13,3
1684,1,0,0,1,0,0,0,0,0,1,0,11,0,226,1,81,0,0,3
1685,0,0,0,1,0,0,1,0,1,1,1,2,0,297,12,77,1,29,3
1686,0,0,0,1,0,0,0,0,0,0,0,12,0,260,13,71,0,0,1
1687,0,0,0,0,1,0,1,0,0,1,10,12,0,665,16,71,0,0,2
1688,0,0,0,1,0,1,1,1,0,1,0,12,0,371,24,76,0,0,2
1689,0,0,0,0,0,0,0,0,0,1,0,12,2,228,6,78,0,0,1
1690,1,0,0,1,0,0,0,0,0,1,1,8,0,286,30,81,0,0,2
1691,0,0,0,1,1,0,0,0,0,1,0,10,1,383,13,76,0,0,3
1692,1,0,0,0,1,0,0,1,0,1,0,7,1,264,57,80,0,0,3
1693,1,0,0,1,1,1,1,0,0,1,13,7,0,490,16,72,0,0,2
1694,0,0,0,0,0,0,0,0,0,1,0,12,0,250,3,70,1,7,3
1695,0,0,0,1,0,1,1,0,1,1,0,0,0,702,32,78,0,0,3
1696,1,0,0,1,0,0,1,0,0,1,0,12,1,301,10,81,1,2,1
1697,1,0,0,1,0,0,0,0,0,1,2,9,0,547,3,70,0,0,3
1698,1,0,0,1,0,0,1,0,0,1,1,8,0,339,6,77,1,8,3
1699,0,1,0,1,1,0,1,0,0,1,2,9,0,387,3,71,0,0,2
1700,1,0,0,0,0,0,1,0,0,1,1,12,2,307,7,78,1,62,2
1701,0,1,1,1,1,1,1,0,0,1,8,10,0,422,25,80,0,0,1
1702,1,0,1,1,0,0,1,1,0,1,0,12,2,307,27,77,0,0,2
1703,1,0,0,1,0,1,0,1,0,1,0,8,0,233,22,77,0,0,3
1704,1,0,0,1,1,0,0,0,0,1,0,10,4,270,11,79,1,6,3
1705,1,0,0,1,0,1,0,1,0,1,7,3,0,804,34,79,0,0,3
1706,1,0,0,1,1,1,0,1,0,1,0,12,0,313,13,73,0,0,2
1707,1,0,0,1,0,0,1,0,0,1,1,8,0,424,8,76,1,26,3
1708,1,0,0,1,1,1,1,1,0,1,1,9,0,251,14,71,1,34,1
1709,1,0,0,0,1,0,0,0,0,1,0,10,1,316,95,80,1,46,3
1710,1,0,0,0,0,0,0,0,0,1,1,12,0,505,4,81,1,57,3
1711,1,0,0,1,1,0,1,0,0,1,4,12,1,422,17,72,0,0,2
1712,1,1,0,0,0,0,1,0,0,1,6,8,1,435,19,76,0,0,2
1713,1,0,0,1,1,0,1,0,0,1,2,4,1,430,42,77,1,24,1
1714,1,0,1,1,1,0,0,1,0,1,0,7,3,439,17,70,0,0,2
1715,0,0,1,0,0,0,0,0,0,1,0,10,0,381,26,77,1,48,2
1716,0,0,0,0,0,0,0,0,0,1,0,11,3,226,7,76,1,11,1
1717,0,0,0,1,0,0,0,0,0,1,0,11,0,256,5,76,0,0,2
1718,0,0,0,1,0,0,0,0,0,1,0,10,0,258,0,71,0,0,3
1719,0,0,0,0,1,0,1,1,0,1,7,11,2,396,89,76,0,0,3
1720,0,0,0,1,0,1,0,1,0,1,0,16,0,316,29,74,0,0,2
1721,1,0,0,1,0,1,0,1,0,1,3,11,3,323,41,71,0,0,1
1722,0,0,0,1,0,1,0,0,1,1,1,6,0,716,15,79,0,0,2
1723,1,0,0,0,0,0,0,0,0,1,3,10,5,331,45,76,1,2,2
1724,0,1,1,0,0,0,0,0,0,1,0,12,0,438,8,76,0,0,1
1725,0,0,0,1,1,1,0,0,1,1,-9,8,5,552,117,70,1,45,3
1726,1,0,0,0,0,0,0,0,0,1,-9,11,0,214,2,72,0,0,3
1727,0,0,0,1,0,0,0,0,0,1,0,8,0,212,11,75,1,60,3
1728,1,0,0,1,0,0,1,0,0,1,0,9,1,223,6,74,0,0,3
1729,1,0,0,1,1,0,0,0,0,1,1,12,10,360,60,76,1,38,3
1730,0,0,1,1,0,0,0,0,0,1,1,9,2,286,17,70,0,0,2
1731,0,0,0,1,0,1,1,1,0,1,0,12,0,276,46,77,0,0,2
1732,0,0,1,1,0,1,0,1,0,1,0,11,1,320,8,76,1,24,1
1733,0,0,0,1,0,0,0,0,0,1,0,10,0,223,2,78,0,0,3
1734,0,0,0,0,0,0,1,1,0,1,0,12,1,396,12,79,1,17,2
1735,1,0,0,0,0,0,0,0,0,1,0,9,6,252,16,76,0,0,3
1736,0,0,0,1,1,0,0,0,0,1,3,10,1,322,71,79,0,0,3
1737,1,0,0,0,0,0,0,0,0,1,0,9,0,250,2,75,1,49,3
1738,0,0,0,1,0,0,1,0,0,1,1,12,0,431,12,73,0,0,3
1739,1,0,0,1,0,1,0,1,0,1,0,13,1,269,27,72,1,4,2
1740,0,0,0,1,0,0,1,0,0,1,0,8,0,272,7,70,1,25,1
1741,0,0,1,1,0,1,1,1,0,1,1,12,2,326,40,72,1,16,2
1742,1,0,0,0,0,0,0,0,0,1,11,9,0,748,1,72,1,35,3
1743,1,0,0,1,1,1,1,0,0,1,0,13,3,342,19,77,0,0,3
1744,0,1,1,0,0,0,0,0,0,1,0,12,0,272,4,77,0,0,2
1745,0,0,0,1,0,0,0,0,0,1,2,10,0,370,2,75,0,0,3
1746,1,0,0,0,1,1,0,1,0,1,2,11,1,259,22,71,0,0,1
